,yield,412_organocatalyst,1948_organocatalyst,302_organocatalyst,1485_organocatalyst,1796_organocatalyst,892_organocatalyst,946_R1-,2006_organocatalyst,280_organocatalyst,1820_R1-,1813_R1-,934_organocatalyst,1214_organocatalyst,1114_R1-,778_organocatalyst,523_R1-,82_R1-,876_organocatalyst,1030_organocatalyst
59,91.0,1.3643285487298782,1.4884671694337863,1.0836663572003455,1.1972629838508448,0.4379846921494772,1.327236178219779,1.0792776476906778,0.826048200562686,1.2430690056464688,0.8451672084107738,-0.2229689869731416,1.7715498449396323,1.1294414518807394,1.03099485623337,2.121955838222906,0.8889250455614218,0.5908703897047733,1.6959699970232571,-0.0921655525425867
60,80.0,1.3643285487298782,1.4884671694337863,1.0836663572003455,1.1972629838508448,0.4379846921494772,1.327236178219779,-1.7030589097496769,0.826048200562686,1.2430690056464688,-1.281429390252064,-0.9366083661966164,1.7715498449396323,1.1294414518807394,-0.4365142739894774,2.121955838222906,0.8889250455614218,0.2337180603500145,1.6959699970232571,-0.0921655525425867
61,90.0,-0.5033054489944945,-0.5658917597843955,-0.5497712116514781,-0.9336738553015947,-0.9859635384273656,1.327236178219779,1.0792776476906778,-0.8513149143602735,-0.4599690566105175,1.0143859236275947,1.170917160603126,1.4036950791220897,-1.060968297273443,1.03099485623337,-0.9655859248475436,0.8889250455614218,1.8691072746829436,-0.5880827047105909,-0.5797798566563696
62,5.0,-0.7272733194775919,-0.5658917597843955,-0.5497712116514781,-0.9336738553015947,-1.087177872474836,1.327236178219779,1.0792776476906778,-0.6557166443881377,-0.3991788891362091,1.0143859236275947,1.170917160603126,-0.7974606051167995,-1.060968297273443,1.03099485623337,-1.0437088698673422,0.8889250455614218,1.8691072746829436,-0.5880827047105909,-0.0921655525425867
63,75.0,0.2169405390271253,-0.5658917597843955,-0.5497712116514781,-0.9422184046987166,-0.9859635384273656,-1.906878117596183,1.0792776476906778,-0.9939331627584296,-1.4979476806561818,1.0143859236275947,1.170917160603126,-0.4120219520591059,0.0433908039550543,1.03099485623337,-0.5027093945162604,0.8889250455614218,1.8691072746829436,-0.5880827047105909,-0.5797798566563696
64,39.0,-1.0418844122229105,-0.5658917597843955,-0.5497712116514781,-0.9336738553015947,-0.9859635384273656,-0.6611368874743295,0.3810068651938893,-0.8744195518853177,-0.911658139741277,0.8088328444728345,1.170917160603126,-0.7159993746132102,-1.745773402550476,0.7372147759914482,-0.5027093945162604,0.8889250455614218,0.078790666210544,-0.5880827047105909,-0.6723784468001298
65,64.0,-1.0418844122229105,-0.5658917597843955,-0.5497712116514781,-0.9336738553015947,-0.9859635384273656,-0.6611368874743295,0.3810068651938893,-0.322046320454752,-0.911658139741277,0.8088328444728345,1.170917160603126,-0.3634476600149043,-0.4341863809407499,0.7372147759914482,-0.5135549449654853,0.8889250455614218,0.078790666210544,-0.5880827047105909,-0.6723784468001298
66,69.0,-1.0418844122229105,-0.5658917597843955,-0.5497712116514781,-0.9336738553015947,-0.9859635384273656,-0.9808492557228304,0.3810068651938893,-0.322046320454752,-0.911658139741277,0.8088328444728345,1.170917160603126,-0.5228187506237836,-0.4341863809407499,0.7372147759914482,-0.5027093945162604,0.8889250455614218,0.078790666210544,-0.5880827047105909,-0.6723784468001298
67,47.0,-1.0418844122229105,-0.5658917597843955,-0.5497712116514781,-0.9336738553015947,-0.9859635384273656,-0.9808492557228304,0.3810068651938893,-0.4677274373391731,-1.87036497448651,0.8088328444728345,1.170917160603126,-0.5228187506237836,-0.4341863809407499,0.7372147759914482,-0.5027093945162604,0.8889250455614218,0.078790666210544,-0.5880827047105909,-0.6723784468001298
68,63.0,-1.0418844122229105,-0.5658917597843955,-0.5497712116514781,-0.9336738553015947,-0.9859635384273656,-0.9808492557228304,0.3810068651938893,-0.4419921554933226,-1.2645635210488064,0.8088328444728345,1.170917160603126,-0.6816169632266371,-0.4341863809407499,0.7372147759914482,-0.6346877806503628,0.8889250455614218,0.078790666210544,-0.5880827047105909,-0.6723784468001298
69,9.0,-1.0418844122229105,-0.5658917597843955,-0.6760856769862524,-0.9336738553015947,-0.9859635384273656,-0.6611368874743295,0.3810068651938893,-0.322046320454752,-0.911658139741277,0.8088328444728345,1.170917160603126,-0.5228187506237836,-1.6477658676758362,0.7372147759914482,-0.6961361644128137,0.8889250455614218,0.078790666210544,-0.7064338246032813,-0.6723784468001298
70,29.0,-1.0418844122229105,-0.5658917597843955,-0.5497712116514781,-0.9336738553015947,-0.9859635384273656,-1.1770902895040969,0.3810068651938893,-0.322046320454752,-1.2748268948777142,0.8088328444728345,1.170917160603126,-0.812141826961684,-0.4341863809407499,0.7372147759914482,-0.5027093945162604,0.8889250455614218,0.078790666210544,-0.5880827047105909,-0.6723784468001298
71,91.0,-1.0418844122229105,-0.5658917597843955,-0.5497712116514781,-0.9336738553015947,-0.9859635384273656,-0.9808492557228304,0.3810068651938893,-0.322046320454752,-0.911658139741277,0.8088328444728345,1.170917160603126,-0.5228187506237836,-0.4341863809407499,0.7372147759914482,-0.5027093945162604,0.8889250455614218,0.078790666210544,-0.5880827047105909,-0.6723784468001298
72,33.0,-1.0418844122229105,-0.5658917597843955,-0.5497712116514781,-0.9336738553015947,-0.9859635384273656,-0.9808492557228304,0.3810068651938893,-0.322046320454752,-0.911658139741277,0.8088328444728345,1.170917160603126,-0.5228187506237836,-0.4341863809407499,0.7372147759914482,-0.5027093945162604,0.8889250455614218,0.078790666210544,-0.5880827047105909,-0.6723784468001298
73,0.0,-1.0418844122229105,-0.5658917597843955,-0.5497712116514781,-0.9336738553015947,-0.9859635384273656,-0.9808492557228304,-0.9338867994574804,-0.322046320454752,-0.911658139741277,-1.0632291354613486,-0.9548414685938388,-0.5228187506237836,-0.4341863809407499,-1.087699647379818,-0.5027093945162604,-1.116867108954793,-0.8596419478719819,-0.5880827047105909,-0.6723784468001298
74,0.0,-1.0418844122229105,-0.5658917597843955,-0.5497712116514781,-0.9336738553015947,-0.9859635384273656,-0.9808492557228304,0.3810068651938893,-0.322046320454752,-0.911658139741277,0.8088328444728345,1.170917160603126,-0.5228187506237836,-0.4341863809407499,0.7372147759914482,-0.5027093945162604,0.8889250455614218,0.078790666210544,-0.5880827047105909,-0.6723784468001298
75,0.0,-1.0418844122229105,-0.5658917597843955,-0.5497712116514781,-0.9336738553015947,-0.9859635384273656,-0.9808492557228304,1.0792776476906778,-0.322046320454752,-0.911658139741277,0.8451672084107738,-0.2229689869731416,-0.5228187506237836,-0.4341863809407499,1.03099485623337,-0.5027093945162604,0.8889250455614218,0.5908703897047733,-0.5880827047105909,-0.6723784468001298
76,32.0,-1.0418844122229105,-0.5658917597843955,-0.5497712116514781,-0.9336738553015947,-0.9859635384273656,-0.9808492557228304,-0.9338867994574804,-0.322046320454752,-0.911658139741277,-1.0632291354613486,-0.9548414685938388,-0.5228187506237836,-0.4341863809407499,-1.087699647379818,-0.5027093945162604,-1.116867108954793,-0.8596419478719819,-0.5880827047105909,-0.6723784468001298
77,46.0,-1.0418844122229105,-0.5658917597843955,-0.5497712116514781,-0.9336738553015947,-0.9859635384273656,-0.9808492557228304,-0.9338867994574804,-0.322046320454752,-0.911658139741277,-1.0632291354613486,-0.9548414685938388,-0.5228187506237836,-0.4341863809407499,-1.087699647379818,-0.5027093945162604,-1.116867108954793,-0.8596419478719819,-0.5880827047105909,-0.6723784468001298
78,36.0,-1.0418844122229105,-0.5658917597843955,-0.5497712116514781,-0.9336738553015947,-0.9859635384273656,-0.9808492557228304,-0.9338867994574804,-0.4419921554933226,-1.2645635210488064,-1.0632291354613486,-0.9548414685938388,-0.6816169632266371,-0.4341863809407499,-1.087699647379818,-0.6346877806503628,-1.116867108954793,-0.8596419478719819,-0.5880827047105909,-0.6723784468001298
79,44.0,-1.0418844122229105,-0.5658917597843955,-0.5497712116514781,-0.9336738553015947,-0.9859635384273656,-0.9808492557228304,-0.9338867994574804,-0.4677274373391731,-1.87036497448651,-1.0632291354613486,-0.9548414685938388,-0.5228187506237836,-0.4341863809407499,-1.087699647379818,-0.5027093945162604,-1.116867108954793,-0.8596419478719819,-0.5880827047105909,-0.6723784468001298
80,11.0,-1.0418844122229105,-0.5658917597843955,-0.5497712116514781,-0.9336738553015947,-0.9859635384273656,-2.3074936862212083,-0.9338867994574804,-0.322046320454752,-0.911658139741277,-1.0632291354613486,-0.9548414685938388,-0.3634476600149043,-1.101913153530779,-1.087699647379818,-0.5027093945162604,-1.116867108954793,-0.8596419478719819,-0.5880827047105909,-0.6723784468001298
81,40.0,-1.0418844122229105,-0.5658917597843955,-0.5497712116514781,-0.9336738553015947,-0.9859635384273656,-0.9808492557228304,-0.9338867994574804,-0.322046320454752,-0.911658139741277,-1.0632291354613486,-0.9548414685938388,-0.6816169632266371,-0.4341863809407499,-1.087699647379818,-0.5027093945162604,-1.116867108954793,-0.8596419478719819,-0.5880827047105909,-0.6223974368219604
82,21.0,-1.0418844122229105,-0.5658917597843955,-0.5497712116514781,-0.9336738553015947,-0.9859635384273656,-0.9808492557228304,-0.9338867994574804,-0.322046320454752,-1.2748268948777142,-1.0632291354613486,-0.9548414685938388,-0.812141826961684,-0.7327662819849274,-1.087699647379818,-0.5027093945162604,-1.116867108954793,-0.8596419478719819,-0.5880827047105909,-0.6723784468001298
83,8.0,-1.0418844122229105,-0.5658917597843955,-0.5497712116514781,-0.9336738553015947,-0.9859635384273656,-1.1770902895040969,-0.9338867994574804,-0.322046320454752,-1.2748268948777142,-1.0632291354613486,-0.9548414685938388,-0.812141826961684,-0.4341863809407499,-1.087699647379818,-0.5027093945162604,-1.116867108954793,-0.8596419478719819,-0.5880827047105909,-0.6723784468001298
84,17.0,-1.0418844122229105,-0.5658917597843955,-0.6760856769862524,-0.9336738553015947,-0.9859635384273656,-0.6611368874743295,-0.9338867994574804,-0.322046320454752,-0.911658139741277,-1.0632291354613486,-0.9548414685938388,-0.5228187506237836,-0.4341863809407499,-1.087699647379818,-0.6961361644128137,-1.116867108954793,-0.8596419478719819,-0.5880827047105909,-0.6723784468001298
85,37.0,-1.0418844122229105,-0.5658917597843955,-0.5497712116514781,-0.9336738553015947,-0.9859635384273656,-0.6611368874743295,-0.9338867994574804,-0.8744195518853177,-0.911658139741277,-1.0632291354613486,-0.9548414685938388,-0.7159993746132102,-1.745773402550476,-1.087699647379818,-0.5027093945162604,-1.116867108954793,-0.8596419478719819,-0.5880827047105909,-0.6723784468001298
86,21.0,-1.0418844122229105,-0.5658917597843955,-0.5497712116514781,-0.9336738553015947,-0.9859635384273656,-0.6611368874743295,-0.9338867994574804,-0.322046320454752,-0.911658139741277,-1.0632291354613486,-0.9548414685938388,-0.3634476600149043,-0.4341863809407499,-1.087699647379818,-0.5135549449654853,-1.116867108954793,-0.8596419478719819,-0.5880827047105909,-0.6723784468001298
87,21.0,-1.0418844122229105,-0.5658917597843955,-0.5497712116514781,-0.9336738553015947,-0.9859635384273656,-0.9808492557228304,-0.9338867994574804,-0.322046320454752,-0.911658139741277,-1.0632291354613486,-0.9548414685938388,-0.5228187506237836,-0.4341863809407499,-1.087699647379818,-0.5027093945162604,-1.116867108954793,-0.8596419478719819,-0.5880827047105909,-0.6723784468001298
88,7.0,-1.0418844122229105,-0.5658917597843955,-0.5497712116514781,-0.9336738553015947,-0.9859635384273656,-0.9808492557228304,-0.9338867994574804,-0.322046320454752,-0.911658139741277,-1.0632291354613486,-0.9548414685938388,-0.5228187506237836,-0.4341863809407499,-1.087699647379818,-0.5027093945162604,-1.116867108954793,-0.8596419478719819,-0.5880827047105909,-0.6723784468001298
89,0.0,-1.0418844122229105,-0.5658917597843955,-0.5497712116514781,-0.9336738553015947,-0.9859635384273656,-0.9808492557228304,-0.9338867994574804,-0.322046320454752,-0.911658139741277,-1.0632291354613486,-0.9548414685938388,-0.5228187506237836,-0.4341863809407499,-1.087699647379818,-0.5027093945162604,-1.116867108954793,-0.8596419478719819,-0.5880827047105909,-0.6723784468001298
90,2.0,-1.0418844122229105,-0.5658917597843955,-0.5497712116514781,-0.9336738553015947,-0.9859635384273656,-0.9808492557228304,-0.9338867994574804,-0.322046320454752,-0.911658139741277,-1.0632291354613486,-0.9548414685938388,-0.5228187506237836,-0.4341863809407499,-1.087699647379818,-0.5027093945162604,-1.116867108954793,-0.8596419478719819,-0.5880827047105909,-0.6723784468001298
91,14.0,-0.9340130592012124,0.0609726644355525,0.3074606909033974,0.3577335558025841,1.4877440856761912,1.4540299363832236,-0.9338867994574804,-0.7029078998560138,2.8602479260301905,-1.0632291354613486,-0.9548414685938388,0.019567341573528,1.2059366196995691,-1.087699647379818,-0.3505214913291628,-1.116867108954793,-0.8596419478719819,1.6959699970232571,-0.7611585691940663
92,86.0,-1.0418844122229105,-0.5658917597843955,-0.5497712116514781,-0.9336738553015947,-0.9859635384273656,-0.9808492557228304,-0.9338867994574804,-0.322046320454752,-0.911658139741277,-1.0632291354613486,-0.9548414685938388,-0.5228187506237836,-0.4341863809407499,-1.087699647379818,-0.5027093945162604,-1.116867108954793,-0.8596419478719819,-0.5880827047105909,-0.6723784468001298
93,67.0,-1.0418844122229105,-0.5658917597843955,-0.5497712116514781,-0.9336738553015947,-0.9859635384273656,-0.9808492557228304,1.0792776476906778,-0.322046320454752,-0.911658139741277,1.0143859236275947,1.170917160603126,-0.5228187506237836,-0.4341863809407499,1.03099485623337,-0.5027093945162604,0.8889250455614218,1.8691072746829436,-0.5880827047105909,-0.6723784468001298
94,69.0,-1.0418844122229105,-0.5658917597843955,-0.5497712116514781,-0.9336738553015947,-0.9859635384273656,-0.9808492557228304,0.3810068651938893,-0.322046320454752,-0.911658139741277,0.8088328444728345,1.170917160603126,-0.5228187506237836,-0.4341863809407499,0.7372147759914482,-0.5027093945162604,0.8889250455614218,0.078790666210544,-0.5880827047105909,-0.6723784468001298
95,88.0,-1.0418844122229105,-0.5658917597843955,-0.5497712116514781,-0.9336738553015947,-0.9859635384273656,-0.9808492557228304,1.0792776476906778,-0.322046320454752,-0.911658139741277,1.0143859236275947,1.170917160603126,-0.5228187506237836,-0.4341863809407499,-0.4204873228333132,-0.5027093945162604,0.8889250455614218,0.6092244334804953,-0.5880827047105909,-0.6723784468001298
96,80.0,-1.0418844122229105,-0.5658917597843955,-0.5497712116514781,-0.9336738553015947,-0.9859635384273656,-0.9808492557228304,1.0792776476906778,-0.322046320454752,-0.911658139741277,1.0143859236275947,1.170917160603126,-0.5228187506237836,-0.4341863809407499,1.03099485623337,-0.5027093945162604,0.8889250455614218,1.8691072746829436,-0.5880827047105909,-0.6723784468001298
97,84.0,-1.0418844122229105,-0.5658917597843955,-0.5497712116514781,-0.9336738553015947,-0.9859635384273656,-0.9808492557228304,1.0792776476906778,-0.322046320454752,-0.911658139741277,1.0143859236275947,1.170917160603126,-0.5228187506237836,-0.4341863809407499,1.03099485623337,-0.5027093945162604,0.8889250455614218,1.8691072746829436,-0.5880827047105909,-0.6723784468001298
98,79.0,-1.0418844122229105,-0.5658917597843955,-0.5497712116514781,-0.9336738553015947,-0.9859635384273656,-0.9808492557228304,1.0792776476906778,-0.322046320454752,-0.911658139741277,1.0143859236275947,-0.9548414685938388,-0.5228187506237836,-0.4341863809407499,1.03099485623337,-0.5027093945162604,0.8889250455614218,-0.8596419478719819,-0.5880827047105909,-0.6723784468001298
99,82.0,-1.0418844122229105,-0.5658917597843955,-0.5497712116514781,-0.9336738553015947,-0.9859635384273656,-0.9808492557228304,1.0792776476906778,-0.322046320454752,-0.911658139741277,1.0143859236275947,-0.9548414685938388,-0.5228187506237836,-0.4341863809407499,1.03099485623337,-0.5027093945162604,0.8889250455614218,-0.8596419478719819,-0.5880827047105909,-0.6723784468001298
100,90.0,-1.0418844122229105,-0.5658917597843955,-0.5497712116514781,-0.9336738553015947,-0.9859635384273656,-0.9808492557228304,1.0792776476906778,-0.322046320454752,-0.911658139741277,1.0143859236275947,0.1496253699430998,-0.5228187506237836,-0.4341863809407499,1.03099485623337,-0.5027093945162604,0.8889250455614218,1.5306138316293283,-0.5880827047105909,-0.6723784468001298
101,65.0,-1.0418844122229105,-0.5658917597843955,-0.5497712116514781,-0.9336738553015947,-0.9859635384273656,-0.9808492557228304,1.0792776476906778,-0.322046320454752,-0.911658139741277,-0.1299711230812173,1.170917160603126,-0.5228187506237836,-0.4341863809407499,1.03099485623337,-0.5027093945162604,0.8889250455614218,1.1422877415815544,-0.5880827047105909,-0.6723784468001298
102,80.0,-1.0418844122229105,-0.5658917597843955,-0.5497712116514781,-0.9336738553015947,-0.9859635384273656,-0.9808492557228304,-1.4504967169130871,-0.322046320454752,-0.911658139741277,1.0143859236275947,0.6089521894915767,-0.5228187506237836,-0.4341863809407499,1.03099485623337,-0.5027093945162604,0.8889250455614218,0.078790666210544,-0.5880827047105909,-0.6723784468001298
103,76.0,-1.0418844122229105,-0.5658917597843955,-0.5497712116514781,-0.9336738553015947,-0.9859635384273656,-0.9808492557228304,1.0792776476906778,-0.322046320454752,-0.911658139741277,0.8451672084107738,-0.2229689869731416,-0.5228187506237836,-0.4341863809407499,1.03099485623337,-0.5027093945162604,0.8889250455614218,0.5908703897047733,-0.5880827047105909,-0.6723784468001298
104,89.0,-1.0418844122229105,-0.5658917597843955,-0.5497712116514781,-0.9336738553015947,-0.9859635384273656,-0.9808492557228304,1.0792776476906778,-0.322046320454752,-0.911658139741277,1.0143859236275947,1.170917160603126,-0.5228187506237836,-0.4341863809407499,1.03099485623337,-0.5027093945162604,0.8889250455614218,1.0387604694894224,-0.5880827047105909,-0.6723784468001298
105,94.0,-1.0418844122229105,-0.5658917597843955,-0.5497712116514781,-0.9336738553015947,-0.9859635384273656,-0.9808492557228304,-0.9338867994574804,-0.322046320454752,-0.911658139741277,-1.0632291354613486,-0.9548414685938388,-0.5228187506237836,-0.4341863809407499,-1.087699647379818,-0.5027093945162604,-1.116867108954793,-0.8596419478719819,-0.5880827047105909,-0.6723784468001298
106,99.0,0.9699222184553123,1.9900695868172056,2.262523155176749,1.6396857481551657,1.6540189401822167,1.327236178219779,-1.7030589097496769,2.3802028757392266,1.1742199773229067,-1.281429390252064,-0.9366083661966164,1.6459168631125172,1.2059366196995691,-0.4365142739894774,1.1570442647598602,0.8889250455614218,0.2337180603500145,1.6959699970232571,2.6334135163187677
107,80.0,0.9699222184553123,1.9900695868172056,2.262523155176749,1.6396857481551657,1.6540189401822167,1.327236178219779,1.0792776476906778,2.3802028757392266,1.1742199773229067,1.0143859236275947,1.170917160603126,1.6459168631125172,1.2059366196995691,-0.4204873228333132,1.1570442647598602,0.8889250455614218,0.6092244334804953,1.6959699970232571,2.6334135163187677
108,97.0,0.9699222184553123,1.9900695868172056,2.262523155176749,1.6396857481551657,1.6540189401822167,1.327236178219779,1.0792776476906778,2.3802028757392266,1.1742199773229067,1.0143859236275947,1.170917160603126,1.6459168631125172,1.2059366196995691,1.03099485623337,1.1570442647598602,0.8889250455614218,1.8691072746829436,1.6959699970232571,2.6334135163187677
109,98.0,0.9699222184553123,1.9900695868172056,2.262523155176749,1.6396857481551657,1.6540189401822167,1.327236178219779,1.0792776476906778,2.3802028757392266,1.1742199773229067,1.0143859236275947,1.170917160603126,1.6459168631125172,1.2059366196995691,1.03099485623337,1.1570442647598602,0.8889250455614218,1.8691072746829436,1.6959699970232571,2.6334135163187677
110,99.0,0.9699222184553123,1.9900695868172056,2.262523155176749,1.6396857481551657,1.6540189401822167,1.327236178219779,1.0792776476906778,2.3802028757392266,1.1742199773229067,-0.1299711230812173,1.170917160603126,1.6459168631125172,1.2059366196995691,1.03099485623337,1.1570442647598602,0.8889250455614218,1.1422877415815544,1.6959699970232571,2.6334135163187677
111,75.0,0.9699222184553123,1.9900695868172056,2.262523155176749,1.6396857481551657,1.6540189401822167,1.327236178219779,1.0792776476906778,2.3802028757392266,1.1742199773229067,1.0143859236275947,1.170917160603126,1.6459168631125172,1.2059366196995691,1.03099485623337,1.1570442647598602,0.8889250455614218,1.8691072746829436,1.6959699970232571,2.6334135163187677
112,95.0,0.9699222184553123,1.9900695868172056,2.262523155176749,1.6396857481551657,1.6540189401822167,1.327236178219779,0.3810068651938893,2.3802028757392266,1.1742199773229067,0.8088328444728345,1.170917160603126,1.6459168631125172,1.2059366196995691,0.7372147759914482,1.1570442647598602,0.8889250455614218,0.078790666210544,1.6959699970232571,2.6334135163187677
113,95.0,0.9699222184553123,1.9900695868172056,2.262523155176749,1.6396857481551657,1.6540189401822167,1.327236178219779,1.0792776476906778,2.3802028757392266,1.1742199773229067,1.0143859236275947,1.170917160603126,1.6459168631125172,1.2059366196995691,1.03099485623337,1.1570442647598602,0.8889250455614218,1.8691072746829436,1.6959699970232571,2.6334135163187677
114,81.0,0.9699222184553123,1.9900695868172056,2.262523155176749,1.6396857481551657,1.6540189401822167,1.327236178219779,1.0792776476906778,2.3802028757392266,1.1742199773229067,1.0143859236275947,1.170917160603126,1.6459168631125172,1.2059366196995691,1.03099485623337,1.1570442647598602,0.8889250455614218,1.8691072746829436,1.6959699970232571,2.6334135163187677
115,95.0,0.9699222184553123,1.9900695868172056,2.262523155176749,1.6396857481551657,1.6540189401822167,1.327236178219779,1.0792776476906778,2.3802028757392266,1.1742199773229067,1.0143859236275947,1.170917160603126,1.6459168631125172,1.2059366196995691,1.03099485623337,1.1570442647598602,-1.4808883869660288,1.8691072746829436,1.6959699970232571,2.6334135163187677
116,89.0,0.9699222184553123,1.9900695868172056,2.262523155176749,1.6396857481551657,1.6540189401822167,1.327236178219779,1.0792776476906778,2.3802028757392266,1.1742199773229067,0.8451672084107738,-0.9548414685938388,1.6459168631125172,1.2059366196995691,1.03099485623337,1.1570442647598602,0.8889250455614218,-0.8596419478719819,1.6959699970232571,2.6334135163187677
117,99.0,0.9699222184553123,1.9900695868172056,2.262523155176749,1.6396857481551657,1.6540189401822167,1.327236178219779,1.0792776476906778,2.3802028757392266,1.1742199773229067,1.0143859236275947,1.170917160603126,1.6459168631125172,1.2059366196995691,0.8301368494942599,1.1570442647598602,0.8889250455614218,-0.8522678405662205,1.6959699970232571,2.6334135163187677
118,83.0,0.9699222184553123,1.9900695868172056,2.262523155176749,1.6396857481551657,1.6540189401822167,1.327236178219779,1.0792776476906778,2.3802028757392266,1.1742199773229067,-1.6019828953918391,1.170917160603126,1.6459168631125172,1.2059366196995691,1.03099485623337,1.1570442647598602,0.8889250455614218,-0.0949457683572946,1.6959699970232571,2.6334135163187677
119,99.0,0.9699222184553123,1.9900695868172056,2.262523155176749,1.6396857481551657,1.6540189401822167,1.327236178219779,-0.9338867994574804,2.3802028757392266,1.1742199773229067,-1.0632291354613486,-0.9548414685938388,1.6459168631125172,1.2059366196995691,-1.087699647379818,1.1570442647598602,-1.116867108954793,-0.8596419478719819,1.6959699970232571,2.6334135163187677
