,yield,MAXssssC_x,MINssssC_x,MDEC-34_y,MAXsF_x,MINsF_x,MDEC-13_y,MINaaS_x,MAXaaS_x,GGI1_y,MAXssssC_y,MINssssC_y,ETA_eta_BR_y,AATSC0d_y,mZagreb1_y,ETA_eta_B_y,GATS5Z_x,ATSC4Z_y,ATSC4m_y,Xc-3d_y,ATSC2v_y,AATSC2v_y,MATS2Z_x,C4SP3_y,MATS2v_y,ATSC2m_y,Xc-6dv_y,ATSC2Z_y,GATS3p_y,ATSC4dv_y,MDEC-11_y,NsCH3_y,ATSC2p_y,Xc-4dv_y,Xc-3dv_y,MIC1_x,SsCH3_y,ATSC2i_y,AATSC1d_y,MATS2p_y,AATSC2p_y,PEOE_VSA8_y,AETA_eta_BR_y,GATS3i_y,MATS2i_y,AATSC2i_y,JGT10_y,BCUTd-1h_y,ATSC7d_y,MIC2_x
29,83.0,,,,,,,,,0.0928143365909203,,,0.145425445207044,1.2129908791676545,0.0993353880279819,0.4355373371819674,0.2175040614055033,1.1269985335073505,1.06683024912113,-0.1776307386140102,-0.6388013956606863,-0.7094014241950138,0.6054826251675923,-0.5773502691896258,-0.746211053953526,-0.4560034008170666,-0.5822002134108877,-0.4422138236916429,0.7206492103833161,1.0388519695142726,,-0.9592158333821706,-0.6980627713169492,-0.5943225179210394,-0.6454495223664675,0.3439883439314612,-0.9022944680802586,-0.6590554118924526,-0.308770880322378,-0.892961090901454,-0.8641755722000769,0.8609893701735346,0.6309108898930662,0.7721968057362435,-0.8560163491199864,-0.8401115761526777,0.706971765817044,-0.5515228101222012,-0.3650298554670467,0.0920361353945687
30,83.0,,,,,,,,,0.0928143365909203,,,0.145425445207044,1.2129908791676545,0.0993353880279819,0.4355373371819674,0.2548475734999155,1.1269985335073505,1.06683024912113,-0.1776307386140102,-0.6388013956606863,-0.7094014241950138,0.6054826251675923,-0.5773502691896258,-0.746211053953526,-0.4560034008170666,-0.5822002134108877,-0.4422138236916429,0.7206492103833161,1.0388519695142726,,-0.9592158333821706,-0.6980627713169492,-0.5943225179210394,-0.6454495223664675,0.3439883439314612,-0.9022944680802586,-0.6590554118924526,-0.308770880322378,-0.892961090901454,-0.8641755722000769,0.8609893701735346,0.6309108898930662,0.7721968057362435,-0.8560163491199864,-0.8401115761526777,0.706971765817044,-0.5515228101222012,-0.3650298554670467,0.2931849861712911
31,86.0,,,,,,,,,0.0928143365909203,,,0.145425445207044,1.2129908791676545,0.0993353880279819,0.4355373371819674,0.26885139053532,1.1269985335073505,1.06683024912113,-0.1776307386140102,-0.6388013956606863,-0.7094014241950138,0.6054826251675923,-0.5773502691896258,-0.746211053953526,-0.4560034008170666,-0.5822002134108877,-0.4422138236916429,0.7206492103833161,1.0388519695142726,,-0.9592158333821706,-0.6980627713169492,-0.5943225179210394,-0.6454495223664675,0.3439883439314612,-0.9022944680802586,-0.6590554118924526,-0.308770880322378,-0.892961090901454,-0.8641755722000769,0.8609893701735346,0.6309108898930662,0.7721968057362435,-0.8560163491199864,-0.8401115761526777,0.706971765817044,-0.5515228101222012,-0.3650298554670467,0.2931849861712911
32,87.0,0.9999999999999998,0.9999999999999998,,,,,,,0.0928143365909203,,,0.145425445207044,1.2129908791676545,0.0993353880279819,0.4355373371819674,0.3927913557058424,1.1269985335073505,1.06683024912113,-0.1776307386140102,-0.6388013956606863,-0.7094014241950138,2.34501411263378,-0.5773502691896258,-0.746211053953526,-0.4560034008170666,-0.5822002134108877,-0.4422138236916429,0.7206492103833161,1.0388519695142726,,-0.9592158333821706,-0.6980627713169492,-0.5943225179210394,-0.6454495223664675,0.0169048304510426,-0.9022944680802586,-0.6590554118924526,-0.308770880322378,-0.892961090901454,-0.8641755722000769,0.8609893701735346,0.6309108898930662,0.7721968057362435,-0.8560163491199864,-0.8401115761526777,0.706971765817044,-0.5515228101222012,-0.3650298554670467,-0.3022189347541406
33,7.0,,,,,,,,,-2.227544078182085,,,-2.6977360903081524,-3.0294085843473346,-3.4813102778777045,-1.7781992491882173,-0.9330409891363706,-0.6704507317407263,-0.6353644166044669,-1.885396459731852,-1.151730250107858,-1.9186258066197708,-1.0159372919832852,-0.5773502691896258,-1.806248443681696,-1.1395797139985906,-0.5822002134108877,-1.1365487638527016,-0.2771044056981463,-0.4423357330592953,,-0.9592158333821706,-1.168975645641574,-0.5943225179210394,-1.1084720332967568,-0.9329128857739803,-0.9022944680802586,-1.1163531961604996,-2.476678583407433,-1.922557035504178,-2.0423583230205526,-1.8647515566903248,-1.6052859502515868,-0.3348891887893143,-1.9497598459461989,-1.997106810264088,-1.3853163381468472,-1.1220243386252495,-0.7095997660953258,-0.869562740380428
34,32.0,,,,,,,,,-1.7634723952274842,,,-2.018979723730066,-1.8507445529027455,-2.4044270595787784,-1.2497073632520472,-0.9330409891363706,-0.964058501709526,-0.9296714478169102,-1.4913483157475074,-1.0621165405025317,-1.5531807909591373,-1.0159372919832852,-0.5773502691896258,-1.5397484708422378,-0.9488932125607106,-0.5822002134108877,-0.9276132220709932,-0.0483446016887795,-0.9908698236724456,,-0.9592158333821706,-0.8559154749827645,-0.5943225179210394,-1.0022212092576197,-0.9329128857739803,-0.9022944680802586,-0.6950256666720537,-1.9600124909305432,-1.1883905398029588,-1.2288458126379027,-1.8647515566903248,-1.0165288111796853,-0.1194398753234421,-0.972455228807572,-0.987175158249864,-0.9816779767366332,-0.8817456700864746,-0.6165656576404194,-0.869562740380428
35,80.0,,,,,,,,,-1.299400712272883,,,-1.340147357110934,-0.6900486500295542,-1.569842807696077,-0.7211563023202511,-0.9330409891363706,-0.7929329984119251,-0.7881630075477652,-1.1088613041344615,-0.9191672275996894,-1.2440631874033068,-1.0159372919832852,-0.5773502691896258,-1.2823115004798682,-0.7445623800392435,-0.5822002134108877,-0.7230515748559266,0.1745644537213622,-0.803867984515166,,-0.9592158333821706,-0.8079201682531395,-0.5943225179210394,-0.898039192593234,-0.9329128857739803,-0.9022944680802586,-0.6866157739444143,-1.0747138493268826,-1.0943718400153744,-1.1049572222911417,-1.8647515566903248,-0.4079663860839583,0.1764461549321772,-0.9338922143756208,-0.9401636973800156,-0.3416448650006138,-0.6845296356554081,-0.6086525898601715,-0.869562740380428
36,6.0,,,,,,-1.5297883162865988,,,-1.299400712272883,,,-1.6290235131251882,-1.253050011933385,-1.3275438412798524,-0.946080460694832,-0.9330409891363706,-1.1268254477047477,-1.1318654006659628,-1.2376001071851863,-0.1512309747336804,0.0317017700725913,-1.0159372919832852,-0.5773502691896258,0.0347335594933354,-0.4286011708415559,-0.5822002134108877,-0.4345281736807995,-0.0323555329977699,-1.187837021073792,,-0.269958947119533,0.1685808227106095,-0.5943225179210394,-0.9090077750895592,-0.9329128857739803,-0.3560712554027605,0.3171256695254417,0.0700788859140476,0.4097247300778154,0.4293206024222111,-1.8647515566903248,-0.9526117517391576,0.0353791817234915,0.5685656756870066,0.59707848279653,-0.771711446097458,-0.6815371958266124,-0.1032603013636343,-0.869562740380428
37,11.0,,,,,,-1.5297883162865988,,,-1.299400712272883,,,-1.6290235131251882,-1.253050011933385,-1.3275438412798524,-0.946080460694832,-0.9330409891363706,-1.3131041877175775,-1.2979506222275723,-1.2909118450070325,-0.1512309747336804,0.0317017700725913,-1.0159372919832852,-0.5773502691896258,0.0347335594933354,-0.4286011708415559,-0.5822002134108877,-0.4345281736807995,0.468799047398384,-1.87151922889763,,-0.269958947119533,0.1685808227106095,-0.5943225179210394,-0.9057874617232003,-0.9329128857739803,-0.4216429688261738,0.3171256695254417,0.0700788859140476,0.4097247300778154,0.4293206024222111,-1.8647515566903248,-0.9526117517391576,0.5625423955229656,0.5685656756870066,0.59707848279653,-0.4352785881234894,-0.6831046643083624,-0.0323889849673188,-0.869562740380428
38,32.0,,,,,,,,,-0.8353290293182819,,,-1.212163287990175,-1.253050011933385,-1.3275438412798524,-0.6215056096859986,-0.9330409891363706,-0.7223940923861911,-0.6960367466727005,-0.9121355839454196,-1.017066923721769,-1.2343995359484383,-1.0159372919832852,-0.5773502691896258,-1.2380458883812433,-0.7227410412199001,-0.5822002134108877,-0.6941417409496011,-0.3530748130819675,-0.0062879572050237,,-0.9592158333821706,-0.9612389693962275,-0.5943225179210394,-0.8027959851518321,-0.9329128857739803,-0.9022944680802586,-0.8498172818791074,-1.8596979956721085,-1.145889629715791,-1.162726765330797,-0.6148660519802771,-0.5033918551078447,-0.4567551392804483,-1.022105109888709,-1.02273928766007,-0.3050020573369433,-0.7583716508592936,-0.3394971612577557,-0.869562740380428
39,3.0,,,,,,-1.561094257357591,,,-1.7634723952274842,,,-2.121731779223692,-2.632414649307561,-2.7544133786290304,-0.8208069949545039,-0.9330409891363706,-0.1187816597297071,-0.0818512938983959,-1.3471138659217026,-0.6170502036145084,-0.923122640401716,-1.0159372919832852,-0.5773502691896258,-0.9975901226601568,-0.0302438386044629,-0.5822002134108877,0.0097718584995261,-3.744186566073609,0.1366619444960508,,-0.269958947119533,-0.8013098377784691,-0.5943225179210394,-1.075780973365538,-0.9329128857739803,-0.4931256166144074,-0.7765945419846564,-4.651204256665788,-2.561438415741794,-2.072145743650375,-0.3092630982012315,1.126043040488702,-3.9686394925394906,-2.760815023089304,-2.206947395134616,-0.1451356486803973,-1.168449905111985,-0.7095997660953258,-0.869562740380428
40,0.0,,,,,,-1.561094257357591,,,0.5568860195455214,,,0.3028975302534886,1.125975413758993,-0.6477595530611487,0.558147928119124,-0.9330409891363706,-1.6227196812233864,-1.542713881967354,0.9309699738674048,-0.3646539024176362,-0.2949028194269688,-1.0159372919832852,-0.5773502691896258,-0.3087065343753062,-0.0271236530375468,-0.0948237258850073,-0.0223718999484233,0.0693403033414191,-0.597663363543112,,-0.269958947119533,-0.012990652374345,-0.1753650167272371,0.2835035400491867,-0.9329128857739803,-0.2069419694854715,0.193269505690046,-1.9561810345144224,-0.0564682085779714,0.1402472249464346,-1.8647515566903248,1.127843521036323,0.3953551121309423,0.2883946638904286,0.3819419794571279,1.2635046742486806,1.7078547588989128,0.156599469235662,-0.869562740380428
41,50.0,,,,,,-0.1729636545085497,,,0.0928143365909203,,,-0.4322508667804196,-0.1211709190331921,0.5839333208604315,-0.0142518045715681,0.2863561618295757,0.1178522016611382,0.0255637692439304,-0.4640111756437078,0.8574636732026839,1.0716477960663775,-0.3448137346895766,-0.5773502691896258,1.1729512705896592,0.3480367639014094,-0.5822002134108877,0.3152553208998548,0.2738485310959856,1.240847985241717,-1.1846067775364286,0.4192979391431046,1.0308727539027127,-0.5943225179210394,-0.6691041878211763,0.3672328303863806,0.1293656456661658,1.0649230082551178,1.3845006461232328,1.2617185402757596,1.2153023149500253,0.8609893701735346,-0.3728570154053589,0.4578449270563101,1.2452930192254814,1.2287186047956644,0.079504218655956,-0.5496133485171606,0.3456473618968226,0.3164380114354215
42,40.0,,,,,,-0.1729636545085497,,,0.0928143365909203,,,-0.4322508667804196,-0.1211709190331921,0.5839333208604315,-0.0142518045715681,0.3231753947260364,0.1178522016611382,0.0255637692439304,-0.4640111756437078,0.8574636732026839,1.0716477960663775,0.8313192462458265,-0.5773502691896258,1.1729512705896592,0.3480367639014094,-0.5822002134108877,0.3152553208998548,0.2738485310959856,1.240847985241717,-1.1846067775364286,0.4192979391431046,1.0308727539027127,-0.5943225179210394,-0.6691041878211763,0.5057850231278384,0.1293656456661658,1.0649230082551178,1.3845006461232328,1.2617185402757596,1.2153023149500253,0.8609893701735346,-0.3728570154053589,0.4578449270563101,1.2452930192254814,1.2287186047956644,0.079504218655956,-0.5496133485171606,0.3456473618968226,0.3510656728191925
43,0.0,,,,,,-0.1729636545085497,,,0.0928143365909203,,,-0.4322508667804196,-0.1211709190331921,0.5839333208604315,-0.0142518045715681,0.2287101577854834,0.1178522016611382,0.0255637692439304,-0.4640111756437078,0.8574636732026839,1.0716477960663775,0.1656696654729702,-0.5773502691896258,1.1729512705896592,0.3480367639014094,-0.5822002134108877,0.3152553208998548,0.2738485310959856,1.240847985241717,-1.1846067775364286,0.4192979391431046,1.0308727539027127,-0.5943225179210394,-0.6691041878211763,0.1453240556586265,0.1293656456661658,1.0649230082551178,1.3845006461232328,1.2617185402757596,1.2153023149500253,0.8609893701735346,-0.3728570154053589,0.4578449270563101,1.2452930192254814,1.2287186047956644,0.079504218655956,-0.5496133485171606,0.3456473618968226,0.2801249210482933
44,4.0,,,,,,,,,-0.3712573463636808,,,-0.5334069214120882,0.3222689332571794,-0.7352585558133757,-0.0930137237498286,-0.9330409891363706,-0.4043788264166152,-0.4083818136587042,-0.5705787103243122,-0.7781657046491169,-0.9641472008453396,-1.0159372919832852,-0.5773502691896258,-1.0174810280967157,-0.5819688887463724,-0.5822002134108877,-0.5630563067728628,0.4876911592874832,-0.2910804197096202,,-0.9592158333821706,-0.7548608071832698,-0.5943225179210394,-0.7525590966366339,-0.9329128857739803,-0.9022944680802586,-0.6741011249107214,-1.000639025281881,-0.9954394474048396,-0.9826482678868704,-0.5018799699576513,0.2276032472260759,0.4708185910546569,-0.8946329232942041,-0.8901783746007225,0.5063280734108818,-0.6811097044224986,-0.3849985931345762,-0.869562740380428
45,6.0,,,,,,,,,-0.8353290293182819,,,-0.6613149904918016,0.3222689332571794,-0.7352585558133757,-0.192605241388455,-0.9330409891363706,0.0183177401262554,-0.018449529694754,-0.7159133324241598,-0.7781657046491169,-0.9641472008453396,-1.0159372919832852,-0.5773502691896258,-1.0174810280967157,-0.5819688887463724,-0.5822002134108877,-0.5630563067728628,0.4043961506038694,-0.0990078820256299,,-0.9592158333821706,-0.7548608071832698,-0.5943225179210394,-0.7909296183230674,-0.9329128857739803,-0.9022944680802586,-0.6741011249107214,-0.3177109452933263,-0.9954394474048396,-0.9826482678868704,-1.8647515566903248,0.0898664853331078,0.4753593734540781,-0.8946329232942041,-0.8901783746007225,0.0474012278709704,-0.5556837264555741,-0.6013985136814791,-0.869562740380428
46,3.0,,,,,,,,,-1.299400712272883,,,-1.340147357110934,-0.6900486500295542,-1.569842807696077,-0.7211563023202511,-0.9330409891363706,-0.7929329984119251,-0.7881630075477652,-1.1088613041344615,-0.9191672275996894,-1.2440631874033068,-1.0159372919832852,-0.5773502691896258,-1.2823115004798682,-0.7445623800392435,-0.5822002134108877,-0.7230515748559266,0.1745644537213622,-0.803867984515166,,-0.9592158333821706,-0.8079201682531395,-0.5943225179210394,-0.898039192593234,-0.9329128857739803,-0.9022944680802586,-0.6866157739444143,-1.0747138493268826,-1.0943718400153744,-1.1049572222911417,-1.8647515566903248,-0.4079663860839583,0.1764461549321772,-0.9338922143756208,-0.9401636973800156,-0.3416448650006138,-0.6845296356554081,-0.6086525898601715,-0.869562740380428
47,3.0,,,,,,,,,-0.8353290293182819,,,-1.212163287990175,-0.6900486500295542,-1.569842807696077,-0.6215056096859986,-0.9330409891363706,-1.2755640704230584,-1.2361881998478554,-0.953047074949662,-0.9191672275996894,-1.2440631874033068,-1.0159372919832852,-0.5773502691896258,-1.2823115004798682,-0.7445623800392435,-0.5822002134108877,-0.7230515748559266,0.2604052079786841,-1.105547395707443,,-0.9592158333821706,-0.8079201682531395,-0.5943225179210394,-0.8567606303517248,-0.9329128857739803,-0.9022944680802586,-0.6866157739444143,-1.800368473592178,-1.0943718400153744,-1.1049572222911417,-1.8647515566903248,-0.2567260200838371,0.1716891447994507,-0.9338922143756208,-0.9401636973800156,0.1826229163289406,-0.8806341924357797,-0.4067530688282818,-0.869562740380428
48,87.0,,,0.1856953381770524,,,0.4917163095737314,,,1.4850293854547236,-0.4935047561453021,-0.4935047561453019,1.6605622634917532,1.572579464791497,1.021408950704254,1.6152500499827158,-0.9330409891363706,1.4892041132951193,1.526601026611586,1.6618200096104685,0.9800640959722192,0.9724982352935948,-1.0159372919832852,1.7320508075688774,0.9226693021828865,1.422280730506852,1.7303547573151337,1.443898220457664,1.2436436080697046,0.9199210726984184,0.565670801844197,1.1085548254057422,0.7026425098822325,1.7005805341922513,1.6825247686997096,-0.9329128857739803,1.191014781046246,0.6313125824928625,0.324928789956019,0.6577395760692022,0.6863499364931788,0.752341475623781,1.7337052253106189,1.105706461587067,0.6027367912530965,0.6172437108126262,1.4304240126988976,1.6489179439851185,0.1289476647782315,-0.869562740380428
49,76.0,,,0.1856953381770524,,,0.4917163095737314,,,1.4850293854547236,-0.4935047561453021,-0.4935047561453019,1.6605622634917532,1.572579464791497,1.021408950704254,1.6152500499827158,0.0020646018228883,1.4892041132951193,1.526601026611586,1.6618200096104685,0.9800640959722192,0.9724982352935948,0.4176129438044995,1.7320508075688774,0.9226693021828865,1.422280730506852,1.7303547573151337,1.443898220457664,1.2436436080697046,0.9199210726984184,0.565670801844197,1.1085548254057422,0.7026425098822325,1.7005805341922513,1.6825247686997096,0.0085397081649498,1.191014781046246,0.6313125824928625,0.324928789956019,0.6577395760692022,0.6863499364931788,0.752341475623781,1.7337052253106189,1.105706461587067,0.6027367912530965,0.6172437108126262,1.4304240126988976,1.6489179439851185,0.1289476647782315,0.0725558987420878
50,93.0,,,0.1856953381770524,,,0.4917163095737314,,,1.4850293854547236,-0.4935047561453021,-0.4935047561453019,1.6605622634917532,1.572579464791497,1.021408950704254,1.6152500499827158,0.26885139053532,1.4892041132951193,1.526601026611586,1.6618200096104685,0.9800640959722192,0.9724982352935948,0.6054826251675923,1.7320508075688774,0.9226693021828865,1.422280730506852,1.7303547573151337,1.443898220457664,1.2436436080697046,0.9199210726984184,0.565670801844197,1.1085548254057422,0.7026425098822325,1.7005805341922513,1.6825247686997096,0.3439883439314612,1.191014781046246,0.6313125824928625,0.324928789956019,0.6577395760692022,0.6863499364931788,0.752341475623781,1.7337052253106189,1.105706461587067,0.6027367912530965,0.6172437108126262,1.4304240126988976,1.6489179439851185,0.1289476647782315,0.2931849861712911
51,90.0,,,0.1856953381770524,,,0.4917163095737314,,,1.4850293854547236,-0.4935047561453021,-0.4935047561453019,1.6605622634917532,1.572579464791497,1.021408950704254,1.6152500499827158,2.024633708569158,1.4892041132951193,1.526601026611586,1.6618200096104685,0.9800640959722192,0.9724982352935948,1.1151940542823269,1.7320508075688774,0.9226693021828865,1.422280730506852,1.7303547573151337,1.443898220457664,1.2436436080697046,0.9199210726984184,0.565670801844197,1.1085548254057422,0.7026425098822325,1.7005805341922513,1.6825247686997096,0.9697305621506996,1.191014781046246,0.6313125824928625,0.324928789956019,0.6577395760692022,0.6863499364931788,0.752341475623781,1.7337052253106189,1.105706461587067,0.6027367912530965,0.6172437108126262,1.4304240126988976,1.6489179439851185,0.1289476647782315,1.187355983662514
52,91.0,,,0.1856953381770524,0.8164965809277303,0.8164965809277303,0.4917163095737314,,,1.4850293854547236,-0.4935047561453021,-0.4935047561453019,1.6605622634917532,1.572579464791497,1.021408950704254,1.6152500499827158,1.0137353492090444,1.4892041132951193,1.526601026611586,1.6618200096104685,0.9800640959722192,0.9724982352935948,0.2773949298472863,1.7320508075688774,0.9226693021828865,1.422280730506852,1.7303547573151337,1.443898220457664,1.2436436080697046,0.9199210726984184,0.565670801844197,1.1085548254057422,0.7026425098822325,1.7005805341922513,1.6825247686997096,0.3113582063428668,1.191014781046246,0.6313125824928625,0.324928789956019,0.6577395760692022,0.6863499364931788,0.752341475623781,1.7337052253106189,1.105706461587067,0.6027367912530965,0.6172437108126262,1.4304240126988976,1.6489179439851185,0.1289476647782315,0.5287417762677529
53,78.0,-1.0,-1.0,0.1856953381770524,-1.224744871391585,-1.224744871391585,0.4917163095737314,,,1.4850293854547236,-0.4935047561453021,-0.4935047561453019,1.6605622634917532,1.572579464791497,1.021408950704254,1.6152500499827158,1.4740918360322948,1.4892041132951193,1.526601026611586,1.6618200096104685,0.9800640959722192,0.9724982352935948,2.199322122155715,1.7320508075688774,0.9226693021828865,1.422280730506852,1.7303547573151337,1.443898220457664,1.2436436080697046,0.9199210726984184,0.565670801844197,1.1085548254057422,0.7026425098822325,1.7005805341922513,1.6825247686997096,0.9940478092446134,1.191014781046246,0.6313125824928625,0.324928789956019,0.6577395760692022,0.6863499364931788,0.752341475623781,1.7337052253106189,1.105706461587067,0.6027367912530965,0.6172437108126262,1.4304240126988976,1.6489179439851185,0.1289476647782315,0.9971222283471236
54,72.0,,,0.1856953381770524,,,0.4917163095737314,,,1.4850293854547236,-0.4935047561453021,-0.4935047561453019,1.6605622634917532,1.572579464791497,1.021408950704254,1.6152500499827158,1.6937694077083212,1.4892041132951193,1.526601026611586,1.6618200096104685,0.9800640959722192,0.9724982352935948,1.1151940542823269,1.7320508075688774,0.9226693021828865,1.422280730506852,1.7303547573151337,1.443898220457664,1.2436436080697046,0.9199210726984184,0.565670801844197,1.1085548254057422,0.7026425098822325,1.7005805341922513,1.6825247686997096,0.9697305621506996,1.191014781046246,0.6313125824928625,0.324928789956019,0.6577395760692022,0.6863499364931788,0.752341475623781,1.7337052253106189,1.105706461587067,0.6027367912530965,0.6172437108126262,1.4304240126988976,1.6489179439851185,0.1289476647782315,1.187355983662514
55,70.0,,,0.1856953381770524,,,0.4917163095737314,,,1.4850293854547236,-0.4935047561453021,-0.4935047561453019,1.6605622634917532,1.572579464791497,1.021408950704254,1.6152500499827158,1.923319282639471,1.4892041132951193,1.526601026611586,1.6618200096104685,0.9800640959722192,0.9724982352935948,1.2620089117390283,1.7320508075688774,0.9226693021828865,1.422280730506852,1.7303547573151337,1.443898220457664,1.2436436080697046,0.9199210726984184,0.565670801844197,1.1085548254057422,0.7026425098822325,1.7005805341922513,1.6825247686997096,4.628728263746153,1.191014781046246,0.6313125824928625,0.324928789956019,0.6577395760692022,0.6863499364931788,0.752341475623781,1.7337052253106189,1.105706461587067,0.6027367912530965,0.6172437108126262,1.4304240126988976,1.6489179439851185,0.1289476647782315,4.847697809738427
56,86.0,,,0.1856953381770524,,,0.4917163095737314,,,1.4850293854547236,-0.4935047561453021,-0.4935047561453019,1.6605622634917532,1.572579464791497,1.021408950704254,1.6152500499827158,-0.1633059077592081,1.4892041132951193,1.526601026611586,1.6618200096104685,0.9800640959722192,0.9724982352935948,0.8192484262254859,1.7320508075688774,0.9226693021828865,1.422280730506852,1.7303547573151337,1.443898220457664,1.2436436080697046,0.9199210726984184,0.565670801844197,1.1085548254057422,0.7026425098822325,1.7005805341922513,1.6825247686997096,-0.1248241266296101,1.191014781046246,0.6313125824928625,0.324928789956019,0.6577395760692022,0.6863499364931788,0.752341475623781,1.7337052253106189,1.105706461587067,0.6027367912530965,0.6172437108126262,1.4304240126988976,1.6489179439851185,0.1289476647782315,-0.3367193181130153
57,73.0,,,0.1856953381770524,,,0.4917163095737314,,,1.4850293854547236,-0.4935047561453021,-0.4935047561453019,1.6605622634917532,1.572579464791497,1.021408950704254,1.6152500499827158,0.2175040614055033,1.4892041132951193,1.526601026611586,1.6618200096104685,0.9800640959722192,0.9724982352935948,0.6054826251675923,1.7320508075688774,0.9226693021828865,1.422280730506852,1.7303547573151337,1.443898220457664,1.2436436080697046,0.9199210726984184,0.565670801844197,1.1085548254057422,0.7026425098822325,1.7005805341922513,1.6825247686997096,0.3439883439314612,1.191014781046246,0.6313125824928625,0.324928789956019,0.6577395760692022,0.6863499364931788,0.752341475623781,1.7337052253106189,1.105706461587067,0.6027367912530965,0.6172437108126262,1.4304240126988976,1.6489179439851185,0.1289476647782315,0.0920361353945687
58,81.0,,,0.1856953381770524,,,0.4917163095737314,,,1.4850293854547236,-0.4935047561453021,-0.4935047561453019,1.6605622634917532,1.572579464791497,1.021408950704254,1.6152500499827158,0.4225337359452096,1.4892041132951193,1.526601026611586,1.6618200096104685,0.9800640959722192,0.9724982352935948,0.184758404109788,1.7320508075688774,0.9226693021828865,1.422280730506852,1.7303547573151337,1.443898220457664,1.2436436080697046,0.9199210726984184,0.565670801844197,1.1085548254057422,0.7026425098822325,1.7005805341922513,1.6825247686997096,-0.4679320858598046,1.191014781046246,0.6313125824928625,0.324928789956019,0.6577395760692022,0.6863499364931788,0.752341475623781,1.7337052253106189,1.105706461587067,0.6027367912530965,0.6172437108126262,1.4304240126988976,1.6489179439851185,0.1289476647782315,0.0081197239277086
